id,condition,if_search_factor,start,end,duration,time_diff_exploration,chart,code,time_elapse_from_start,search_content
178,foresight,non-search,1.48987E+12,1.48987E+12,56,287784,Micron Technology,13827,124338,
178,foresight,non-search,1.48987E+12,1.48987E+12,46,287784,Pfizer,13989,124437,
178,foresight,non-search,1.48987E+12,1.48987E+12,45,287784,Entergy ,13421,126686,
178,foresight,non-search,1.48987E+12,1.48987E+12,47,287784,Consol Energy,18203,126731,
178,foresight,non-search,1.48987E+12,1.48987E+12,93,287784,Deere ,13348,126778,
178,foresight,non-search,1.48987E+12,1.48987E+12,49,287784,Consol Energy,18203,126871,
178,foresight,non-search,1.48987E+12,1.48987E+12,49,287784,Ralph Lauren,18707,126920,
178,foresight,non-search,1.48987E+12,1.48987E+12,25,287784,Freeport-McMoRan ,13487,126993,
178,foresight,non-search,1.48987E+12,1.48987E+12,111,287784,Expedia ,112567,127018,
178,foresight,non-search,1.48987E+12,1.48987E+12,448,287784,Freeport-McMoRan ,13487,127129,
178,foresight,non-search,1.48987E+12,1.48987E+12,36,287784,Lincoln National ,13743,127577,
178,foresight,non-search,1.48987E+12,1.48987E+12,36,287784,Time Warner Cable ,105715,127936,
178,foresight,non-search,1.48987E+12,1.48987E+12,33,287784,Lincoln National ,13743,127972,
178,foresight,non-search,1.48987E+12,1.48987E+12,15,287784,Freeport-McMoRan ,13487,128005,
178,foresight,non-search,1.48987E+12,1.48987E+12,20,287784,Expedia ,112567,128020,
178,foresight,non-search,1.48987E+12,1.48987E+12,1119,287784,Gilead Sciences,13520,128040,
178,foresight,non-search,1.48987E+12,1.48987E+12,50,287784,Amphenol ,18162,129159,
178,foresight,non-search,1.48987E+12,1.48987E+12,132,287784,CBRE Group ,97562,129209,
178,foresight,non-search,1.48987E+12,1.48987E+12,134,287784,Omnicom Group,13936,129341,
178,foresight,non-search,1.48987E+12,1.48987E+12,624,287784,M&T Bank ,13763,129475,
178,foresight,non-search,1.48987E+12,1.48987E+12,25,287784,Apartment Investment and Management ,18164,130111,
178,foresight,non-search,1.48987E+12,1.48987E+12,73,287784,Valero Energy ,14372,130136,
178,foresight,non-search,1.48987E+12,1.48987E+12,2910,287784,Harris ,13562,130209,
178,foresight,non-search,1.48987E+12,1.48987E+12,34,287784,Apple,13040,133119,
178,foresight,non-search,1.48987E+12,1.48987E+12,46,287784,Biogen ,19238,133153,
178,foresight,non-search,1.48987E+12,1.48987E+12,76,287784,Southwestern Energy,14188,133199,
178,foresight,non-search,1.48987E+12,1.48987E+12,20,287784,American Electric Power Company ,13003,133275,
178,foresight,non-search,1.48987E+12,1.48987E+12,39,287784,International Paper ,13647,133295,
178,foresight,non-search,1.48987E+12,1.48987E+12,34,287784,Vulcan Materials,14390,133334,
178,foresight,non-search,1.48987E+12,1.48987E+12,5874,287784,NiSource,13898,133492,
178,foresight,non-search,1.48987E+12,1.48987E+12,40,287784,Iron Mountain ,18656,139366,
178,foresight,non-search,1.48987E+12,1.48987E+12,16,287784,Computer Sciences ,13287,139406,
178,foresight,non-search,1.48987E+12,1.48987E+12,37,287784,Tripadvisor ,314086,139492,
178,foresight,non-search,1.48987E+12,1.48987E+12,1561,287784,Tripadvisor ,314086,152247,
178,foresight,non-search,1.48987E+12,1.48987E+12,5307,287784,Facebook ,314438,153808,
178,foresight,non-search,1.48987E+12,1.48987E+12,1559,287784,Tripadvisor ,314086,159115,
178,foresight,non-search,1.48987E+12,1.48987E+12,41,287784,GameStop ,18633,162771,
178,foresight,non-search,1.48987E+12,1.48987E+12,401,287784,Noble Energy,13899,162812,
178,foresight,non-search,1.48987E+12,1.48987E+12,43,287784,Schlumberger ,14132,163213,
178,foresight,non-search,1.48987E+12,1.48987E+12,52,287784,Columbia Pipeline Group ,317783,163256,
178,foresight,non-search,1.48987E+12,1.48987E+12,48,287784,Hartford Financial Services Group ,13565,163352,
178,foresight,non-search,1.48987E+12,1.48987E+12,18,287784,Texas Instruments ,14281,164247,
178,foresight,non-search,1.48987E+12,1.48987E+12,20,287784,Keurig Green Mountain ,18784,164265,
178,foresight,non-search,1.48987E+12,1.48987E+12,22,287784,Praxair,14029,164285,
178,foresight,non-search,1.48987E+12,1.48987E+12,69,287784,Harman International Industries ,13558,164307,
178,foresight,non-search,1.48987E+12,1.48987E+12,18,287784,Baker Hughes ,13082,164376,
178,foresight,non-search,1.48987E+12,1.48987E+12,151,287784,SL Green Realty,103961,167806,
178,foresight,non-search,1.48987E+12,1.48987E+12,38,287784,Kimco Realty,18662,167957,
178,foresight,non-search,1.48987E+12,1.48987E+12,16,287784,Waters ,14406,167995,
178,foresight,non-search,1.48987E+12,1.48987E+12,21,287784,O'Reilly Automotive ,13943,168011,
178,foresight,non-search,1.48987E+12,1.48987E+12,21,287784,Omnicom Group,13936,168032,
178,foresight,non-search,1.48987E+12,1.48987E+12,23,287784,Costco Wholesale ,13318,168053,
178,foresight,non-search,1.48987E+12,1.48987E+12,25,287784,Urban Outfitters,19195,168076,
178,foresight,non-search,1.48987E+12,1.48987E+12,25,287784,Viacom,107801,168101,
178,foresight,non-search,1.48987E+12,1.48987E+12,24,287784,Linear Technology ,13745,168126,
178,foresight,non-search,1.48987E+12,1.48987E+12,123,287784,Regeneron Pharmaceuticals ,14080,168150,
178,foresight,non-search,1.48987E+12,1.48987E+12,21,287784,Linear Technology ,13745,168273,
178,foresight,non-search,1.48987E+12,1.48987E+12,983,287784,Regeneron Pharmaceuticals ,14080,169173,
178,foresight,non-search,1.48987E+12,1.48987E+12,29053,287784,Linear Technology ,13745,170156,
,,,1.48987E+12,1.48987E+12,0,,,,,
178,foresight,non-search,1.48987E+12,1.48987E+12,40,287784,Regeneron Pharmaceuticals ,14080,202854,
,,,1.48987E+12,1.48987E+12,0,,,,,
178,foresight,non-search,1.48987E+12,1.48987E+12,56,287784,Celgene ,18193,202941,
,,,1.48987E+12,1.48987E+12,0,,,,,
178,foresight,non-search,1.48987E+12,1.48987E+12,56,287784,Celgene ,18193,203182,
,,,1.48987E+12,1.48987E+12,0,,,,,
178,foresight,non-search,1.48987E+12,1.48987E+12,40,287784,Regeneron Pharmaceuticals ,14080,203561,
,,,1.48987E+12,1.48987E+12,41,,,,,
178,foresight,non-search,1.48987E+12,1.48987E+12,45,287784,Prologis ,18156,225186,
178,foresight,non-search,1.48987E+12,1.48987E+12,27,287784,Chesapeake Energy ,19049,225745,
178,foresight,non-search,1.48987E+12,1.48987E+12,48,287784,Halliburton,13550,231384,
178,foresight,non-search,1.48987E+12,1.48987E+12,47,287784,Visa ,169892,231476,
178,foresight,non-search,1.48987E+12,1.48987E+12,46,287784,KeyCorp,13701,231700,
,,,1.48987E+12,1.48987E+12,736,,,,,
,,,1.48986E+12,1.48986E+12,4,,,,,
179,control,non-search,1.48986E+12,1.48986E+12,34,371300,Apple,13040,38527,
179,control,non-search,1.48986E+12,1.48986E+12,34,371300,Dover,13377,39225,
179,control,non-search,1.48986E+12,1.48986E+12,13,371300,FirstEnergy ,13462,39299,
179,control,non-search,1.48986E+12,1.48986E+12,10,371300,Mead Johnson Nutrition ,170225,39312,
179,control,non-search,1.48986E+12,1.48986E+12,14,371300,Dollar General ,13373,39322,
179,control,non-search,1.48986E+12,1.48986E+12,21,371300,AutoZone,13074,39375,
179,control,non-search,1.48986E+12,1.48986E+12,18,371300,Norfolk Southern ,13903,39396,
179,control,non-search,1.48986E+12,1.48986E+12,64,371300,Estee Lauder Companies ,18669,39414,
179,control,non-search,1.48986E+12,1.48986E+12,27,371300,Kimberly Clark,13704,39478,
179,control,non-search,1.48986E+12,1.48986E+12,63,371300,Mondelez International ,18664,39505,
179,control,non-search,1.48986E+12,1.48986E+12,68,371300,Verizon Communications,14647,39568,
179,control,non-search,1.48986E+12,1.48986E+12,1158,371300,Alphabet ,103702,39767,
179,control,non-search,1.48986E+12,1.48986E+12,14472,371300,Apple,13040,40925,
179,control,non-search,1.48986E+12,1.48986E+12,3252,371300,Alphabet ,103702,55397,
179,control,non-search,1.48986E+12,1.48986E+12,1167,371300,Apple,13040,58649,
179,control,non-search,1.48986E+12,1.48986E+12,5862,371300,Alphabet ,103702,59816,
179,control,non-search,1.48986E+12,1.48986E+12,6852,371300,Microsoft ,13829,65678,
179,control,non-search,1.48986E+12,1.48986E+12,600,371300,Alphabet ,103702,72530,
179,control,non-search,1.48986E+12,1.48986E+12,1094,371300,Apple,13040,73130,
179,control,non-search,1.48986E+12,1.48986E+12,969,371300,Alphabet ,103702,74224,
179,control,non-search,1.48986E+12,1.48986E+12,736,371300,Apple,13040,75193,
179,control,non-search,1.48986E+12,1.48986E+12,336,371300,Alphabet ,103702,75929,
179,control,non-search,1.48986E+12,1.48986E+12,10649,371300,Microsoft ,13829,76265,
179,control,non-search,1.48986E+12,1.48986E+12,7661,371300,Exxon Mobil ,13433,86914,
179,control,non-search,1.48986E+12,1.48986E+12,11354,371300,Berkshire Hathaway,18957,94575,
179,control,non-search,1.48986E+12,1.48986E+12,142,371300,Amazon.com,18155,105929,
179,control,non-search,1.48986E+12,1.48986E+12,557,371300,General Electric,13506,106071,
179,control,non-search,1.48986E+12,1.48986E+12,7163,371300,Amazon.com,18155,106628,
179,control,non-search,1.48986E+12,1.48986E+12,5346,371300,General Electric,13506,113791,
179,control,non-search,1.48986E+12,1.48986E+12,6800,371300,Facebook ,314438,119137,
179,control,non-search,1.48986E+12,1.48986E+12,1051,371300,General Electric,13506,125937,
179,control,non-search,1.48986E+12,1.48986E+12,1643,371300,Amazon.com,18155,126988,
179,control,non-search,1.48986E+12,1.48986E+12,1426,371300,Berkshire Hathaway,18957,128631,
179,control,non-search,1.48986E+12,1.48986E+12,1447,371300,Exxon Mobil ,13433,130057,
179,control,non-search,1.48986E+12,1.48986E+12,1129,371300,Microsoft ,13829,131504,
179,control,non-search,1.48986E+12,1.48986E+12,505,371300,Alphabet ,103702,132633,
179,control,non-search,1.48986E+12,1.48986E+12,1195,371300,Apple,13040,133138,
179,control,non-search,1.48986E+12,1.48986E+12,134,371300,Alphabet ,103702,134333,
179,control,non-search,1.48986E+12,1.48986E+12,201,371300,Microsoft ,13829,134467,
179,control,non-search,1.48986E+12,1.48986E+12,128,371300,Exxon Mobil ,13433,134668,
179,control,non-search,1.48986E+12,1.48986E+12,188,371300,Berkshire Hathaway,18957,134796,
179,control,non-search,1.48986E+12,1.48986E+12,362,371300,Amazon.com,18155,134984,
179,control,non-search,1.48986E+12,1.48986E+12,2719,371300,General Electric,13506,135347,
179,control,non-search,1.48986E+12,1.48986E+12,5032,371300,Facebook ,314438,138066,
179,control,non-search,1.48986E+12,1.48986E+12,4863,371300,Johnson & Johnson,13680,143098,
179,control,non-search,1.48986E+12,1.48986E+12,6154,371300,Wells Fargo,14417,147961,
179,control,non-search,1.48986E+12,1.48986E+12,3818,371300,JPMorgan Chase ,13668,154115,
179,control,non-search,1.48986E+12,1.48986E+12,4215,371300,Pfizer,13989,157933,
179,control,non-search,1.48986E+12,1.48986E+12,3299,371300,Procter & Gamble ,14037,162148,
179,control,non-search,1.48986E+12,1.48986E+12,4127,371300,AT&T,14129,165447,
179,control,non-search,1.48986E+12,1.48986E+12,49,371300,Home Depot ,13587,170061,
179,control,non-search,1.48986E+12,1.48986E+12,165,371300,Intel ,13639,170110,
179,control,non-search,1.48986E+12,1.48986E+12,750,371300,Gilead Sciences,13520,170275,
179,control,non-search,1.48986E+12,1.48986E+12,80,371300,Oracle ,13940,171025,
179,control,non-search,1.48986E+12,1.48986E+12,109,371300,Chevron ,13228,171105,
179,control,non-search,1.48986E+12,1.48986E+12,106,371300,Bank of America,13089,171214,
179,control,non-search,1.48986E+12,1.48986E+12,64,371300,Wal-Mart Stores,14397,171320,
179,control,non-search,1.48986E+12,1.48986E+12,72,371300,Coca-Cola,13264,171384,
179,control,non-search,1.48986E+12,1.48986E+12,77,371300,Visa ,169892,171456,
179,control,non-search,1.48986E+12,1.48986E+12,82,371300,Verizon Communications,14647,171533,
179,control,non-search,1.48986E+12,1.48986E+12,2893,371300,Walt Disney ,14398,171615,
179,control,non-search,1.48986E+12,1.48986E+12,81,371300,Priceline Group ,97310,174508,
179,control,non-search,1.48986E+12,1.48986E+12,597,371300,Mondelez International ,18664,174589,
179,control,non-search,1.48986E+12,1.48986E+12,363,371300,Kimberly Clark,13704,175186,
179,control,non-search,1.48986E+12,1.48986E+12,398,371300,Estee Lauder Companies ,18669,175549,
179,control,non-search,1.48986E+12,1.48986E+12,676,371300,Norfolk Southern ,13903,175947,
179,control,non-search,1.48986E+12,1.48986E+12,100,371300,Baxalta,317781,176949,
179,control,non-search,1.48986E+12,1.48986E+12,87,371300,Delphi Automotive ,314412,177049,
179,control,non-search,1.48986E+12,1.48986E+12,270,371300,SYSCO ,14253,177136,
179,control,non-search,1.48986E+12,1.48986E+12,215,371300,PPL,14027,177406,
179,control,non-search,1.48986E+12,1.48986E+12,38,371300,Perrigo Company ,13988,177621,
179,control,non-search,1.48986E+12,1.48986E+12,298,371300,Marsh & McLennan Companies,13780,177659,
179,control,non-search,1.48986E+12,1.48986E+12,166,371300,BB&T ,13105,177957,
179,control,non-search,1.48986E+12,1.48986E+12,314,371300,Cognizant Technology Solutions,19054,178123,
179,control,non-search,1.48986E+12,1.48986E+12,272,371300,McKesson ,13799,178437,
179,control,non-search,1.48986E+12,1.48986E+12,428,371300,Southern ,14182,178709,
179,control,non-search,1.48986E+12,1.48986E+12,39,371300,ConocoPhillips,13996,179137,
179,control,non-search,1.48986E+12,1.48986E+12,547,371300,Biogen ,19238,179176,
179,control,non-search,1.48986E+12,1.48986E+12,292,371300,Danaher ,13342,179723,
179,control,non-search,1.48986E+12,1.48986E+12,137,371300,Morgan Stanley,13849,180015,
179,control,non-search,1.48986E+12,1.48986E+12,558,371300,Charles Schwab,13219,180152,
179,control,non-search,1.48986E+12,1.48986E+12,418,371300,Aetna ,12961,180710,
179,control,non-search,1.48986E+12,1.48986E+12,443,371300,Delta Air Lines,13352,181128,
179,control,non-search,1.48986E+12,1.48986E+12,136,371300,Alexion Pharmaceuticals,81140,181571,
179,control,non-search,1.48986E+12,1.48986E+12,388,371300,Public Storage,18712,181707,
179,control,non-search,1.48986E+12,1.48986E+12,644,371300,Prudential Financial ,18711,182095,
179,control,non-search,1.48986E+12,1.48986E+12,66,371300,Kroger ,13712,182739,
179,control,non-search,1.48986E+12,1.48986E+12,831,371300,Marathon Petroleum,174342,182805,
179,control,non-search,1.48986E+12,1.48986E+12,9,371300,Intercontinental Exchange ,105078,183636,
179,control,non-search,1.48986E+12,1.48986E+12,341,371300,Prudential Financial ,18711,183645,
179,control,non-search,1.48986E+12,1.48986E+12,2956,371300,Public Storage,18712,183986,
179,control,non-search,1.48986E+12,1.48986E+12,47,371300,Twenty-First Century Fox ,18458,186942,
179,control,non-search,1.48986E+12,1.48986E+12,68,371300,Philip Morris International,169867,186989,
179,control,non-search,1.48986E+12,1.48986E+12,59,371300,Procter & Gamble ,14037,187791,
179,control,non-search,1.48986E+12,1.48986E+12,47,371300,Chevron ,13228,187850,
179,control,non-search,1.48986E+12,1.48986E+12,26,371300,Air Products & Chemicals,12968,187897,
,,,1.48986E+12,1.48986E+12,0,,,,,
179,control,non-search,1.48986E+12,1.48986E+12,29,371300,Consol Energy,18203,187968,
,,,1.48986E+12,1.48986E+12,548,,,,,
179,control,non-search,1.48986E+12,1.48986E+12,58,371300,C.H. Robinson Worldwide,14473,357785,
179,control,non-search,1.48986E+12,1.48986E+12,32,371300,PulteGroup,14053,357868,
179,control,non-search,1.48986E+12,1.48986E+12,51,371300,Home Depot ,13587,357900,
179,control,non-search,1.48986E+12,1.48986E+12,31,371300,Philip Morris International,169867,357951,
179,control,non-search,1.48986E+12,1.48986E+12,124,371300,Tenet Healthcare,14274,361428,
180,foresight,search,1.48987E+12,1.48987E+12,48,216686,AGL Resources,12965,12602,
180,foresight,search,1.48987E+12,1.48987E+12,1114,216686,WestRock ,317793,12650,
180,foresight,search,1.48987E+12,1.48987E+12,59,216686,Fifth Third Bancorp,13447,13764,
180,foresight,search,1.48987E+12,1.48987E+12,20,216686,WestRock ,317793,13823,
180,foresight,search,1.48987E+12,1.48987E+12,1100,216686,Sempra Energy,14147,13843,
180,foresight,search,1.48987E+12,1.48987E+12,43,216686,WestRock ,317793,14943,
180,foresight,search,1.48987E+12,1.48987E+12,383,216686,Fifth Third Bancorp,13447,14986,
180,foresight,search,1.48987E+12,1.48987E+12,72,216686,F5 Networks,82544,15369,
180,foresight,search,1.48987E+12,1.48987E+12,350,216686,J B Hunt Transport Services ,13665,15441,
180,foresight,search,1.48987E+12,1.48987E+12,91,216686,Huntington Bancshares ,13604,15791,
180,foresight,search,1.48987E+12,1.48987E+12,250,216686,F5 Networks,82544,15882,
180,foresight,search,1.48987E+12,1.48987E+12,220,216686,Fifth Third Bancorp,13447,16132,
180,foresight,search,1.48987E+12,1.48987E+12,13,216686,WestRock ,317793,16352,
180,foresight,search,1.48987E+12,1.48987E+12,17,216686,Sempra Energy,14147,16365,
180,foresight,search,1.48987E+12,1.48987E+12,27,216686,PerkinElmer,13987,16426,
180,foresight,search,1.48987E+12,1.48987E+12,15,216686,Urban Outfitters,19195,16453,
180,foresight,search,1.48987E+12,1.48987E+12,14,216686,Quest Diagnostics ,14486,16468,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,Western Union,112535,16482,
180,foresight,search,1.48987E+12,1.48987E+12,10,216686,American Tower,18158,16486,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,Allstate,12990,16496,
180,foresight,search,1.48987E+12,1.48987E+12,6,216686,Kellogg,13694,16500,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,Newmont Mining,13891,16506,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,Johnson & Johnson,13680,17528,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,AT&T,14129,17532,
180,foresight,search,1.48987E+12,1.48987E+12,8,216686,Genworth Financial ,103922,17536,
180,foresight,search,1.48987E+12,1.48987E+12,31,216686,Visa ,169892,17544,
180,foresight,search,1.48987E+12,1.48987E+12,13,216686,Devon Energy,13358,17600,
180,foresight,search,1.48987E+12,1.48987E+12,7,216686,Air Products & Chemicals,12968,17613,
180,foresight,search,1.48987E+12,1.48987E+12,10,216686,United Technologies ,14350,17620,
180,foresight,search,1.48987E+12,1.48987E+12,14,216686,Allergan ,14409,17630,
180,foresight,search,1.48987E+12,1.48987E+12,7,216686,Adobe Systems ,12953,17644,
180,foresight,search,1.48987E+12,1.48987E+12,7,216686,Dow Chemical ,13378,17651,
180,foresight,search,1.48987E+12,1.48987E+12,27,216686,PPL,14027,17658,
180,foresight,search,1.48987E+12,1.48987E+12,18,216686,SCANA ,14130,17685,
180,foresight,search,1.48987E+12,1.48987E+12,13,216686,Molson Coors Brewing,12954,17703,
180,foresight,search,1.48987E+12,1.48987E+12,26,216686,Qorvo ,317318,19965,
180,foresight,search,1.48987E+12,1.48987E+12,14,216686,Regeneron Pharmaceuticals ,14080,20012,
180,foresight,search,1.48987E+12,1.48987E+12,7,216686,Equifax,13424,20026,
180,foresight,search,1.48987E+12,1.48987E+12,11,216686,Juniper Networks,18661,20033,
180,foresight,search,1.48987E+12,1.48987E+12,15,216686,SL Green Realty,103961,20044,
180,foresight,search,1.48987E+12,1.48987E+12,6,216686,Kimco Realty,18662,20059,
180,foresight,search,1.48987E+12,1.48987E+12,10,216686,Robert Half International,14097,20065,
180,foresight,search,1.48987E+12,1.48987E+12,13,216686,Flowserve,13472,20075,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,Assurant,100940,20088,
180,foresight,search,1.48987E+12,1.48987E+12,7,216686,FLIR Systems,19138,20092,
180,foresight,search,1.48987E+12,1.48987E+12,13,216686,Thermo Fisher Scientific,14285,20099,
180,foresight,search,1.48987E+12,1.48987E+12,14,216686,Zions Bancorporation,14458,20112,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,Hasbro,13567,20155,
180,foresight,search,1.48987E+12,1.48987E+12,7,216686,American Tower,18158,20159,
180,foresight,search,1.48987E+12,1.48987E+12,7,216686,Aetna ,12961,20166,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,Tenet Healthcare,14274,20173,
180,foresight,search,1.48987E+12,1.48987E+12,39,216686,Texas Instruments ,14281,22546,
180,foresight,search,1.48987E+12,1.48987E+12,24,216686,Entergy ,13421,22585,
180,foresight,search,1.48987E+12,1.48987E+12,14,216686,Stanley Black & Decker,14209,22609,
180,foresight,search,1.48987E+12,1.48987E+12,15,216686,News Corp,315744,22623,
180,foresight,search,1.48987E+12,1.48987E+12,15,216686,Costco Wholesale ,13318,22661,
180,foresight,search,1.48987E+12,1.48987E+12,13,216686,T. Rowe Price Group ,14254,22676,
180,foresight,search,1.48987E+12,1.48987E+12,11,216686,Varian Medical Systems,14376,22689,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,F5 Networks,82544,22700,
180,foresight,search,1.48987E+12,1.48987E+12,8,216686,Varian Medical Systems,14376,22704,
180,foresight,search,1.48987E+12,1.48987E+12,241,216686,J B Hunt Transport Services ,13665,22712,
180,foresight,search,1.48987E+12,1.48987E+12,7,216686,Varian Medical Systems,14376,22953,
180,foresight,search,1.48987E+12,1.48987E+12,5,216686,F5 Networks,82544,22960,
180,foresight,search,1.48987E+12,1.48987E+12,3,216686,Varian Medical Systems,14376,22965,
180,foresight,search,1.48987E+12,1.48987E+12,17,216686,F5 Networks,82544,22968,
180,foresight,search,1.48987E+12,1.48987E+12,16,216686,Varian Medical Systems,14376,22985,
180,foresight,search,1.48987E+12,1.48987E+12,897,216686,T. Rowe Price Group ,14254,23001,
180,foresight,search,1.48987E+12,1.48987E+12,49,216686,Costco Wholesale ,13318,23898,
180,foresight,search,1.48987E+12,1.48987E+12,53,216686,CMS Energy ,13259,24089,
180,foresight,search,1.48987E+12,1.48987E+12,77,216686,Hormel Foods,13593,24142,
180,foresight,search,1.48987E+12,1.48987E+12,1914,216686,J M Smucker ,13667,24219,
180,foresight,search,1.48987E+12,1.48987E+12,345,216686,Hormel Foods,13593,26133,
180,foresight,search,1.48987E+12,1.48987E+12,28,216686,J M Smucker ,13667,26478,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,Mylan ,13856,26506,
180,foresight,search,1.48987E+12,1.48987E+12,26,216686,Dr Pepper Snapple Group,169791,26510,
180,foresight,search,1.48987E+12,1.48987E+12,595,216686,Tegna ,13496,26612,
180,foresight,search,1.48987E+12,1.48987E+12,176,216686,Xerox,14447,27352,
180,foresight,search,1.48987E+12,1.48987E+12,23,216686,Texas Instruments ,14281,27528,
180,foresight,search,1.48987E+12,1.48987E+12,14,216686,General Motors,174255,27551,
180,foresight,search,1.48987E+12,1.48987E+12,8,216686,Frontier Communications,14636,27565,
180,foresight,search,1.48987E+12,1.48987E+12,5,216686,Walt Disney ,14398,27573,
180,foresight,search,1.48987E+12,1.48987E+12,36,216686,Schlumberger ,14132,27578,
180,foresight,search,1.48987E+12,1.48987E+12,6,216686,Celgene ,18193,27614,
180,foresight,search,1.48987E+12,1.48987E+12,65,216686,TJX Companies ,14299,27620,
180,foresight,search,1.48987E+12,1.48987E+12,221,216686,American Tower,18158,27685,
180,foresight,search,1.48987E+12,1.48987E+12,145,216686,Allstate,12990,27906,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,Weyerhaeuser ,14426,28051,
180,foresight,search,1.48987E+12,1.48987E+12,33,216686,Ralph Lauren,18707,28055,
180,foresight,search,1.48987E+12,1.48987E+12,36,216686,E*TRADE Financial,18617,28088,
180,foresight,search,1.48987E+12,1.48987E+12,104,216686,Keurig Green Mountain ,18784,28124,
180,foresight,search,1.48987E+12,1.48987E+12,2186,216686,Harman International Industries ,13558,28228,
180,foresight,search,1.48987E+12,1.48987E+12,142,216686,Keurig Green Mountain ,18784,30414,
180,foresight,search,1.48987E+12,1.48987E+12,16,216686,Zions Bancorporation,14458,30660,
180,foresight,search,1.48987E+12,1.48987E+12,42,216686,FMC Technologies,18629,30676,
180,foresight,search,1.48987E+12,1.48987E+12,2375,216686,Occidental Petroleum ,13920,30718,
180,foresight,search,1.48987E+12,1.48987E+12,39,216686,FMC Technologies,18629,33093,
180,foresight,search,1.48987E+12,1.48987E+12,16,216686,Zions Bancorporation,14458,33132,
180,foresight,search,1.48987E+12,1.48987E+12,12,216686,Harman International Industries ,13558,33338,
180,foresight,search,1.48987E+12,1.48987E+12,33,216686,Ryder System,14117,33350,
180,foresight,search,1.48987E+12,1.48987E+12,133,216686,Apple,13040,33383,
180,foresight,search,1.48987E+12,1.48987E+12,5264,216686,Berkshire Hathaway,18957,33516,
180,foresight,search,1.48987E+12,1.48987E+12,122,216686,Apple,13040,38780,
180,foresight,search,1.48987E+12,1.48987E+12,83,216686,International Flavors & Fragrances ,13644,38902,
180,foresight,search,1.48987E+12,1.48987E+12,503,216686,McCormick & Company,13794,38985,
180,foresight,search,1.48987E+12,1.48987E+12,21,216686,Gap ,13497,39488,
180,foresight,search,1.48987E+12,1.48987E+12,307,216686,Abbott Laboratories,12941,39509,
180,foresight,search,1.48987E+12,1.48987E+12,134,216686,Accenture ,81049,39816,
180,foresight,search,1.48987E+12,1.48987E+12,50,216686,Regeneron Pharmaceuticals ,14080,64946,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,Costco Wholesale ,13318,64996,
180,foresight,search,1.48987E+12,1.48987E+12,43,216686,Kinder Morgan ,174258,65170,
180,foresight,search,1.48987E+12,1.48987E+12,19,216686,Cerner ,13215,65213,
180,foresight,search,1.48987E+12,1.48987E+12,29,216686,Simon Property Group ,18728,65232,
180,foresight,search,1.48987E+12,1.48987E+12,29,216686,Diamond Offshore Drilling ,18614,65261,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,Fidelity National Information Services,18602,65290,
180,foresight,search,1.48987E+12,1.48987E+12,223,216686,Altria Group ,13995,65294,
180,foresight,search,1.48987E+12,1.48987E+12,15,216686,Fidelity National Information Services,18602,65517,
180,foresight,search,1.48987E+12,1.48987E+12,7,216686,Charles Schwab,13219,65532,
180,foresight,search,1.48987E+12,1.48987E+12,11,216686,UnitedHealth Group ,14346,65539,
180,foresight,search,1.48987E+12,1.48987E+12,11,216686,CBS ,14380,65561,
180,foresight,search,1.48987E+12,1.48987E+12,4,216686,M&T Bank ,13763,66453,
180,foresight,search,1.48987E+12,1.48987E+12,11,216686,Omnicom Group,13936,66457,
180,foresight,search,1.48987E+12,1.48987E+12,13,216686,Martin Marietta Materials,13782,66502,
180,foresight,search,1.48987E+12,1.48987E+12,7,216686,PNC Financial Services Group ,14016,66515,
180,foresight,search,1.48987E+12,1.48987E+12,20,216686,Valero Energy ,14372,66522,
180,foresight,search,1.48987E+12,1.48987E+12,27,216686,Stericycle ,19085,66542,
180,foresight,search,1.48987E+12,1.48987E+12,6,216686,Citigroup ,13244,66569,
180,foresight,search,1.48987E+12,1.48987E+12,13,216686,McGraw Hill Financial ,13797,66575,
180,foresight,search,1.48987E+12,1.48987E+12,20,216686,General Electric,13506,66588,
180,foresight,search,1.48987E+12,1.48987E+12,18,216686,Leucadia National ,14689,66608,
180,foresight,search,1.48987E+12,1.48987E+12,18,216686,Altera ,12994,66626,
180,foresight,search,1.48987E+12,1.48987E+12,243,216686,Marathon Oil ,14366,66644,
180,foresight,search,1.48987E+12,1.48987E+12,3,216686,Unum Group,14359,66887,
180,foresight,search,1.48987E+12,1.48987E+12,6,216686,Applied Materials,13043,66890,
180,foresight,search,1.48987E+12,1.48987E+12,11,216686,Gap ,13497,66911,
180,foresight,search,1.48987E+12,1.48987E+12,255,216686,Western Digital,18933,66922,
180,foresight,search,1.48987E+12,1.48987E+12,11,216686,Gap ,13497,67177,
